,brand_id,brand,model_id,name,image_small,image_large
951,nikon,Nikon,coolpix_s51,Nikon Coolpix S51,https://live.staticflickr.com/cameras/72157601898736599_model_small_cd8a16ac35.jpg,https://live.staticflickr.com/cameras/72157601898736599_model_large_375881b6ed.jpg
952,nikon,Nikon,coolpix_s230,Nikon Coolpix S230,https://live.staticflickr.com/cameras/72157613789770439_model_small_c988e266b0.jpg,https://live.staticflickr.com/cameras/72157613789770439_model_large_3d9df32d25.jpg
953,nikon,Nikon,coolpix_s620,Nikon Coolpix S620,https://live.staticflickr.com/cameras/72157614397520153_model_small_23cb999431.jpg,https://live.staticflickr.com/cameras/72157614397520153_model_large_73b42e5995.jpg
954,nikon,Nikon,coolpix_s560,Nikon Coolpix S560,https://live.staticflickr.com/cameras/72157607291835595_model_small_921ab7f48b.jpg,https://live.staticflickr.com/cameras/72157607291835595_model_large_eff758ea33.jpg
955,nikon,Nikon,coolpix_p2,Nikon Coolpix P2,https://live.staticflickr.com/cameras/684_model_small_9cc4943f24.jpg,https://live.staticflickr.com/cameras/684_model_large_4153585c83.jpg
956,nikon,Nikon,coolpix_s50,Nikon Coolpix S50,https://live.staticflickr.com/cameras/72157600292638611_model_small_a3257d0e16.jpg,https://live.staticflickr.com/cameras/72157600292638611_model_large_15eba38cac.jpg
957,nikon,Nikon,coolpix_s640,Nikon Coolpix S640,https://live.staticflickr.com/cameras/72157622063625045_model_small_816e8d2649.jpg,https://live.staticflickr.com/cameras/72157622063625045_model_large_563be7d581.jpg
958,nikon,Nikon,coolpix_3500,Nikon Coolpix 3500,,
959,nikon,Nikon,coolpix_s3,Nikon Coolpix S3,https://live.staticflickr.com/cameras/151_model_small_61e35d79ff.jpg,https://live.staticflickr.com/cameras/151_model_large_94d9177b86.jpg
960,nikon,Nikon,coolpix_l2,Nikon Coolpix L2,https://live.staticflickr.com/cameras/1091_model_small_1386acf9c5.jpg,https://live.staticflickr.com/cameras/1091_model_large_8558e88e5e.jpg
961,nikon,Nikon,coolpix_l15,Nikon Coolpix L15,https://live.staticflickr.com/cameras/72157602341120823_model_small_8c51dd8fcd.jpg,https://live.staticflickr.com/cameras/72157602341120823_model_large_f1fac5ee53.jpg
962,nikon,Nikon,coolpix_s520,Nikon Coolpix S520,https://live.staticflickr.com/cameras/72157603467286905_model_small_91b6f8512c.jpg,https://live.staticflickr.com/cameras/72157603467286905_model_large_ef6a81380b.jpg
963,nikon,Nikon,coolpix_s510,Nikon Coolpix S510,https://live.staticflickr.com/cameras/72157602224600864_model_small_b7a1df5a0c.jpg,https://live.staticflickr.com/cameras/72157602224600864_model_large_46350c71b9.jpg
964,nikon,Nikon,coolpix_l6,Nikon Coolpix L6,https://live.staticflickr.com/cameras/1416_model_small_c57f7bc565.jpg,https://live.staticflickr.com/cameras/1416_model_large_410ea48b19.jpg
965,nikon,Nikon,coolpix_l23,Nikon Coolpix L23,https://live.staticflickr.com/cameras/72157626302370062_model_small_0305d27298.jpg,https://live.staticflickr.com/cameras/72157626302370062_model_large_da5ab81a33.jpg
966,nikon,Nikon,coolpix_s7c,Nikon Coolpix S7c,https://live.staticflickr.com/cameras/4980_model_small_b0e234f279.jpg,https://live.staticflickr.com/cameras/4980_model_large_b3d23deb3e.jpg
967,nikon,Nikon,coolpix_s9,Nikon Coolpix S9,https://live.staticflickr.com/cameras/23667_model_small_e671300633.jpg,https://live.staticflickr.com/cameras/23667_model_large_6da84f9f5e.jpg
968,nikon,Nikon,coolpix_s5,Nikon Coolpix S5,https://live.staticflickr.com/cameras/222_model_small_3fc7ccb144.jpg,https://live.staticflickr.com/cameras/222_model_large_8ddc2b17d7.jpg
969,nikon,Nikon,coolpix_s2,Nikon Coolpix S2,https://live.staticflickr.com/cameras/694_model_small_f75f86c27c.jpg,https://live.staticflickr.com/cameras/694_model_large_f2c75daf1b.jpg
970,nikon,Nikon,coolpix_p3,Nikon Coolpix P3,https://live.staticflickr.com/cameras/10_model_small_7a6cdb41dc.jpg,https://live.staticflickr.com/cameras/10_model_large_3a53c48d94.jpg
971,nikon,Nikon,coolpix_s60,Nikon Coolpix S60,https://live.staticflickr.com/cameras/72157607217567088_model_small_42d0eb2b79.jpg,https://live.staticflickr.com/cameras/72157607217567088_model_large_806fcbddd1.jpg
972,nikon,Nikon,coolpix_l14,Nikon Coolpix L14,https://live.staticflickr.com/cameras/72157602818010529_model_small_d11faf81e9.jpg,https://live.staticflickr.com/cameras/72157602818010529_model_large_ecc3bd833e.jpg
973,nikon,Nikon,coolpix_700,Nikon Coolpix 700,,
974,nikon,Nikon,coolpix_s700,Nikon Coolpix S700,https://live.staticflickr.com/cameras/72157602561448390_model_small_cd1ef66b2d.jpg,https://live.staticflickr.com/cameras/72157602561448390_model_large_2d3868887d.jpg
975,nikon,Nikon,coolpix_p60,Nikon Coolpix P60,https://live.staticflickr.com/cameras/72157604184855885_model_small_abee8cc8ee.jpg,https://live.staticflickr.com/cameras/72157604184855885_model_large_5323bf0a76.jpg
976,nikon,Nikon,coolpix_s610,Nikon Coolpix S610,https://live.staticflickr.com/cameras/72157607183478272_model_small_1ee4f8147b.jpg,https://live.staticflickr.com/cameras/72157607183478272_model_large_b8c9cbe17d.jpg
977,nikon,Nikon,coolpix_s70,Nikon Coolpix S70,https://live.staticflickr.com/cameras/72157622198240563_model_small_e2ce5d5dcc.jpg,https://live.staticflickr.com/cameras/72157622198240563_model_large_8c57ae4c1b.jpg
978,nikon,Nikon,coolpix_s500,Nikon Coolpix S500,https://live.staticflickr.com/cameras/72157600291551843_model_small_308fa4c4d2.jpg,https://live.staticflickr.com/cameras/72157600291551843_model_large_8b2ff71c62.jpg
979,nikon,Nikon,coolpix_s8,Nikon Coolpix S8,,
980,nikon,Nikon,coolpix_s203,Nikon Coolpix S203,https://live.staticflickr.com/cameras/72157622510458707_model_small_cab7a40003.jpg,https://live.staticflickr.com/cameras/72157622510458707_model_large_45c59399cb.jpg
981,nikon,Nikon,coolpix_900,Nikon Coolpix 900,,
982,nikon,Nikon,coolpix_s51c,Nikon Coolpix S51c,https://live.staticflickr.com/cameras/72157601506685158_model_small_e5c236d89c.jpg,https://live.staticflickr.com/cameras/72157601506685158_model_large_00b635f523.jpg
983,nikon,Nikon,coolpix_5100,Nikon Coolpix 5100,,
984,nikon,Nikon,coolpix_s52c,Nikon Coolpix S52c,https://live.staticflickr.com/cameras/72157605063331036_model_small_3e05753fdf.jpg,https://live.staticflickr.com/cameras/72157605063331036_model_large_9ee117d7ca.jpg
985,nikon,Nikon,coolpix_s610c,Nikon Coolpix S610c,https://live.staticflickr.com/cameras/72157606833191544_model_small_d6751a0cff.jpg,https://live.staticflickr.com/cameras/72157606833191544_model_large_e769fbd93c.jpg
986,nikon,Nikon,coolpix_sq,Nikon Coolpix SQ,,
987,nikon,Nikon,coolpix_s50c,Nikon Coolpix S50c,https://live.staticflickr.com/cameras/72157600289407776_model_small_7c67b2a6ce.jpg,https://live.staticflickr.com/cameras/72157600289407776_model_large_c99af9a1c2.jpg
988,nikon,Nikon,coolpix_s7,Nikon Coolpix S7,https://live.staticflickr.com/cameras/23642_model_small_b61f37ced7.jpg,https://live.staticflickr.com/cameras/23642_model_large_fda4fbaeb1.jpg
989,sony,Sony,ilce-7m3,Sony A7 III,https://live.staticflickr.com/cameras/72157664172697537_model_small_04e01ea2a8.jpg,https://live.staticflickr.com/cameras/72157664172697537_model_large_8ca3fb0a0a.jpg
990,sony,Sony,ilce-7m4,A7 IV,https://live.staticflickr.com/cameras/72157720426543422_model_small_338779e949.jpg,https://live.staticflickr.com/cameras/72157720426543422_model_large_d0cb77dfd9.jpg
991,sony,Sony,a6000,Sony A6000,https://live.staticflickr.com/cameras/72157641029228934_model_small_10f831bcb9.jpg,https://live.staticflickr.com/cameras/72157641029228934_model_large_3b135c240a.jpg
992,sony,Sony,ilce-7rm3,Sony A7R III,,
993,sony,Sony,alpha-1,Sony Alpha 1,https://live.staticflickr.com/cameras/72157720418522586_model_small_1f0d8a2081.jpg,https://live.staticflickr.com/cameras/72157720418522586_model_large_45ab28aaed.jpg
994,sony,Sony,dsc-rx10m4,Sony RX10 IV,https://live.staticflickr.com/cameras/72157688436592676_model_small_744d9c7f1c.jpg,https://live.staticflickr.com/cameras/72157688436592676_model_large_f7e49b7760.jpg
995,sony,Sony,ilce-7m2,Sony Alpha A7mii,https://live.staticflickr.com/cameras/72157648510594850_model_small_bf3dd260a5.jpg,https://live.staticflickr.com/cameras/72157648510594850_model_large_112e7bab8d.jpg
996,sony,Sony,ilce-7rm4,Sony A7R IV,,
997,sony,Sony,ilce-6400,Alpha a6400,,
998,sony,Sony,ilce-7rm2,Sony A7R II,https://live.staticflickr.com/cameras/72157654470653851_model_small_c8f3b5b59e.jpg,https://live.staticflickr.com/cameras/72157654470653851_model_large_23f3aa198b.jpg
999,sony,Sony,ilce-7rm5,Sony ILCE-7RM5,,
1000,sony,Sony,ilce-7c,Sony A7C,,
1001,sony,Sony,ilce-9,A9,,https://live.staticflickr.com/cameras/72157679890450104_model_large_8d1242cfb2.jpg
1002,sony,Sony,ilce-7rm4a,A7R IV,,
1003,sony,Sony,ilce-6500,Alpha a6500,,
1004,sony,Sony,ilce-7rm3a,A7R III,,
1005,sony,Sony,dsc-rx100m3,Sony DSC-RX100M3,https://live.staticflickr.com/cameras/72157644271992842_model_small_1d90f51a48.jpg,https://live.staticflickr.com/cameras/72157644271992842_model_large_d63482097b.jpg
1006,sony,Sony,ilce-6600,Alpha 6600,,
1007,sony,Sony,alpha-a7,Sony Alpha a7,https://live.staticflickr.com/cameras/72157635628944143_model_small_a24a33e4cf.jpg,https://live.staticflickr.com/cameras/72157635628944143_model_large_32004285e0.jpg
1008,sony,Sony,dsc-rx100,Sony DSC-RX100,https://live.staticflickr.com/cameras/72157630013787269_model_small_dcdd8407f6.jpg,https://live.staticflickr.com/cameras/72157630013787269_model_large_fbb678e51a.jpg
1009,sony,Sony,dsc-rx100m7,Cyber-shot DSC-RX100 VII,,
1010,sony,Sony,ilce-6300,Alpha a6300,,
1011,sony,Sony,dsc-hx400v,Sony DSC-HX400V,https://live.staticflickr.com/cameras/72157640322036306_model_small_7ae8d05d4d.jpg,https://live.staticflickr.com/cameras/72157640322036306_model_large_9f81f89ec6.jpg
1012,sony,Sony,dsc-rx100m6,Sony DSC-RX100M6,,
1013,sony,Sony,ilce-9m2,A9 II,,
1014,sony,Sony,a77m2,Sony A77 M2,https://live.staticflickr.com/cameras/72157644054460248_model_small_9b5fa2a224.jpg,https://live.staticflickr.com/cameras/72157644054460248_model_large_848c9b0749.jpg
1015,sony,Sony,dsc-rx10m3,Sony DSC-RX10M3,https://live.staticflickr.com/cameras/72157666469598491_model_small_0775cf154f.jpg,https://live.staticflickr.com/cameras/72157666469598491_model_large_c53a602ee7.jpg
1016,sony,Sony,slt-a77v,Sony SLT-A77V,https://live.staticflickr.com/cameras/72157627449978700_model_small_e3232a0fd0.jpg,https://live.staticflickr.com/cameras/72157627449978700_model_large_a947ea070a.jpg
1017,sony,Sony,ilce-7sm3,Sony A7S III,https://live.staticflickr.com/cameras/72157716755110451_model_small_9d445f9832.jpg,https://live.staticflickr.com/cameras/72157716755110451_model_large_778da7e28b.jpg
1018,sony,Sony,dsc-wx350,Sony DSC-WX350,https://live.staticflickr.com/cameras/72157642401097973_model_small_a9c9d2d586.jpg,https://live.staticflickr.com/cameras/72157642401097973_model_large_04fe37baab.jpg
1019,sony,Sony,ilca-99m2,Sony ILCA-99M2,https://live.staticflickr.com/cameras/72157672072671372_model_small_659021a703.jpg,https://live.staticflickr.com/cameras/72157672072671372_model_large_29f8b4b2c5.jpg
1020,sony,Sony,cybershot,Sony Cybershot,,
1021,sony,Sony,dsc-hx90v,Sony DSC-HX90V,https://live.staticflickr.com/cameras/72157652756260979_model_small_8b4cf6030c.jpg,https://live.staticflickr.com/cameras/72157652756260979_model_large_ede0c56f50.jpg
1022,sony,Sony,alpha_a7r,Sony Alpha a7R,https://live.staticflickr.com/cameras/72157635628712625_model_small_7f7cbf352a.jpg,https://live.staticflickr.com/cameras/72157635628712625_model_large_a8952682de.jpg
1023,sony,Sony,ilca-68,Sony ILCA-68,https://live.staticflickr.com/cameras/72157664503607725_model_small_5f892ea5c7.jpg,https://live.staticflickr.com/cameras/72157664503607725_model_large_5c4b568e21.jpg
1024,sony,Sony,alpha-7s,Sony Alpha 7s,https://live.staticflickr.com/cameras/72157644271252673_model_small_2ca41bd1da.jpg,https://live.staticflickr.com/cameras/72157644271252673_model_large_1ed8d62265.jpg
1025,sony,Sony,alpha-slt-a58,Sony Alpha SLT-A58,https://live.staticflickr.com/cameras/72157633043411299_model_small_d51bb296e7.jpg,https://live.staticflickr.com/cameras/72157633043411299_model_large_80f4a7bc4b.jpg
1026,sony,Sony,ilce-7sm2,Sony ILCE-7SM2,,
1027,sony,Sony,dsc-w830,Sony DSC-W830,https://live.staticflickr.com/cameras/72157641526133395_model_small_faf7152a9c.jpg,https://live.staticflickr.com/cameras/72157641526133395_model_large_95112b55a8.jpg
1028,sony,Sony,dsc-rx100m4,Sony DSC-RX100M4,https://live.staticflickr.com/cameras/72157654876692128_model_small_d17df2924d.jpg,https://live.staticflickr.com/cameras/72157654876692128_model_large_506bd199c5.jpg
1029,sony,Sony,dsc-rx100m5a,Sony DSC-RX100M5A,,
1030,sony,Sony,alpha-a5100,alpha a5100,https://live.staticflickr.com/cameras/72157645974836196_model_small_c5081b888b.jpg,https://live.staticflickr.com/cameras/72157645974836196_model_large_c1211e76ec.jpg
1031,sony,Sony,zv-e10,Sony ZV-E10,,
1032,sony,Sony,nex-7,Sony Alpha NEX-7,https://live.staticflickr.com/cameras/72157627743524040_model_small_12225a765c.jpg,https://live.staticflickr.com/cameras/72157627743524040_model_large_aef48f1ac6.jpg
1033,sony,Sony,dsc-rx100m2,Sony DSC-RX100 MII,https://live.staticflickr.com/cameras/72157634365482160_model_small_11f2352e74.jpg,https://live.staticflickr.com/cameras/72157634365482160_model_large_8d79c5f0d8.jpg
1034,sony,Sony,slt-a99v,Sony SLT-A99V,https://live.staticflickr.com/cameras/72157631552110980_model_small_50b836a842.jpg,https://live.staticflickr.com/cameras/72157631552110980_model_large_d7c701869f.jpg
1035,sony,Sony,dslr-a100,Sony Alpha DSLR-A100,https://live.staticflickr.com/cameras/202_model_small_e479800f7d.jpg,https://live.staticflickr.com/cameras/202_model_large_0bb51aed2f.jpg
1036,sony,Sony,slt-a65v,Sony SLT-A65V,https://live.staticflickr.com/cameras/72157627308951769_model_small_813e0382a1.jpg,https://live.staticflickr.com/cameras/72157627308951769_model_large_a1571fe535.jpg
1037,sony,Sony,dsc-rx100m5,Sony DSC-RX100M5,,
1038,sony,Sony,alpha-a5000,Sony ILCE-5000,https://live.staticflickr.com/cameras/72157639976157506_model_small_96172091b8.jpg,https://live.staticflickr.com/cameras/72157639976157506_model_large_d1537b407b.jpg
1039,sony,Sony,dsc-hx300,Sony DSC-HX300,https://live.staticflickr.com/cameras/72157632935831850_model_small_2b1cdee609.jpg,https://live.staticflickr.com/cameras/72157632935831850_model_large_e26731d1ab.jpg
1040,sony,Sony,dslr-a300,Sony Alpha DSLR-A300,https://live.staticflickr.com/cameras/72157604193147984_model_small_a020ac5607.jpg,https://live.staticflickr.com/cameras/72157604193147984_model_large_af1e9be2b8.jpg
1041,sony,Sony,dslr-a350,Sony Alpha DSLR-A350,https://live.staticflickr.com/cameras/72157603819682707_model_small_0fd0cc11fa.jpg,https://live.staticflickr.com/cameras/72157603819682707_model_large_46ff84f885.jpg
1042,sony,Sony,dsc-rx10,Sony DSC-RX10,https://live.staticflickr.com/cameras/72157636698553514_model_small_dee5cee4c6.jpg,https://live.staticflickr.com/cameras/72157636698553514_model_large_fb8ca5fc97.jpg
1043,sony,Sony,dslr-a700,Sony Alpha DSLR-A700,https://live.staticflickr.com/cameras/72157601909889693_model_small_900113cd09.jpg,https://live.staticflickr.com/cameras/72157601909889693_model_large_7a6092ec74.jpg
1044,sony,Sony,zv-1,Sony ZV-1,,
1045,sony,Sony,dsc-h300,Sony DSC-H300,https://live.staticflickr.com/cameras/72157636947130565_model_small_f1aebf128b.jpg,https://live.staticflickr.com/cameras/72157636947130565_model_large_975460339b.jpg
1046,sony,Sony,slt-a57,Sony SLT-A57,https://live.staticflickr.com/cameras/72157629249169644_model_small_e5b4992577.jpg,https://live.staticflickr.com/cameras/72157629249169644_model_large_5647ef92d7.jpg
1047,sony,Sony,dslr-a200,Sony Alpha DSLR-A200,https://live.staticflickr.com/cameras/72157603689834816_model_small_f717766da2.jpg,https://live.staticflickr.com/cameras/72157603689834816_model_large_59a9cdc4b0.jpg
1048,sony,Sony,dsc-hx9v,Sony DSC-HX9V,https://live.staticflickr.com/cameras/72157626258757790_model_small_ab739f22b4.jpg,https://live.staticflickr.com/cameras/72157626258757790_model_large_e98383287c.jpg
1049,sony,Sony,slt-a55v,Sony SLT-A55V,https://live.staticflickr.com/cameras/72157624668234162_model_small_f6c969a695.jpg,https://live.staticflickr.com/cameras/72157624668234162_model_large_ee33e07d3b.jpg
1050,sony,Sony,dslr-a550,Sony DSLR-A550,https://live.staticflickr.com/cameras/72157622161796260_model_small_fb489dea7e.jpg,https://live.staticflickr.com/cameras/72157622161796260_model_large_de34a2e19f.jpg
1051,sony,Sony,dsc-hx60v,Sony DSC-HX60V,https://live.staticflickr.com/cameras/72157638328008773_model_small_f47f8c2be2.jpg,https://live.staticflickr.com/cameras/72157638328008773_model_large_ac2d55dc26.jpg
1052,sony,Sony,dslr-a580,Sony DSLR-A580,https://live.staticflickr.com/cameras/72157624734047437_model_small_6e1a7b93f5.jpg,https://live.staticflickr.com/cameras/72157624734047437_model_large_a35271d2e4.jpg
1053,sony,Sony,dsc-hx50v,Sony DSC-HX50V,https://live.staticflickr.com/cameras/72157633419196662_model_small_73089f3c62.jpg,https://live.staticflickr.com/cameras/72157633419196662_model_large_94894aeabe.jpg
1054,sony,Sony,dsc-hx5v,Sony DSC-HX5V,https://live.staticflickr.com/cameras/72157623126194155_model_small_debe32c82b.jpg,https://live.staticflickr.com/cameras/72157623126194155_model_large_d5936948f9.jpg
1055,sony,Sony,dsc-w80,Sony Cyber-shot DSC-W80,https://live.staticflickr.com/cameras/72157600292459099_model_small_9c75f0b8e8.jpg,https://live.staticflickr.com/cameras/72157600292459099_model_large_1a61cc3205.jpg
1056,sony,Sony,dsc-w120,Sony Cyber-shot DSC-W120,https://live.staticflickr.com/cameras/72157603837302446_model_small_9b4b3b65fb.jpg,https://live.staticflickr.com/cameras/72157603837302446_model_large_a143f9c56f.jpg
